'2015-10-09 16:00:00','203','Team Orange County','43.215286105871200721000000000000'
'2015-10-09 16:15:00','102','Sacramento State','18.745362879708408994000000000000'
'2015-10-09 16:15:00','203','Team Orange County','43.881459981203079421000000000000'
'2015-10-09 16:15:00','106','Clemson','35.761731509119271896000000000000'
'2015-10-09 16:15:00','101','Crowder/Drury','28.140597429941408324100000000000'
'2015-10-09 16:15:00','206','West Virginia/Rome','54.919494464993477138000000000000'
'2015-10-09 16:15:00','202','Mass/Central America','17.515394666232168761800000000000'
'2015-10-09 16:15:00','207','Team NY Alfred','39.198714791934937055000000000000'
'2015-10-09 16:15:00','107','Cal Poly','17.927665844559669590000000000000'
'2015-10-09 16:15:00','108','Missouri S&T','24.439792636781931170000000000000'
'2015-10-09 16:15:00','104','Texas/Germany','10.154424763284623628000000000000'
'2015-10-09 16:15:00','201','UC Davis','37.183360807597637106000000000000'
'2015-10-09 16:15:00','204','U at Buffalo','18.832858576439321149000000000000'
'2015-10-09 16:15:00','110','Stevens','22.389823354780673840000000000000'
'2015-10-09 16:15:00','105','NY City Tech','9.355665376337128581170000000000'
'2015-10-09 16:30:00','102','Sacramento State','18.809362830594181694000000000000'
'2015-10-09 16:30:00','203','Team Orange County','44.516959398984909221000000000000'
'2015-10-09 16:30:00','106','Clemson','35.845264818519353526000000000000'
'2015-10-09 16:30:00','101','Crowder/Drury','28.169997419114224601100000000000'
'2015-10-09 16:30:00','206','West Virginia/Rome','55.401494458317756938000000000000'
'2015-10-09 16:30:00','202','Mass/Central America','17.552827947773039428800000000000'
'2015-10-09 16:30:00','107','Cal Poly','17.958399154245853520000000000000'
'2015-10-09 16:30:00','207','Team NY Alfred','39.342181190054863505000000000000'
'2015-10-09 16:30:00','108','Missouri S&T','24.517992544919252640000000000000'
'2015-10-09 16:30:00','104','Texas/Germany','10.200224663130939012000000000000'
'2015-10-09 16:30:00','201','UC Davis','37.450860701501369406000000000000'
'2015-10-09 16:30:00','204','U at Buffalo','18.866191814653575529000000000000'
'2015-10-09 16:30:00','110','Stevens','22.434423252940177780000000000000'
'2015-10-09 16:30:00','105','NY City Tech','9.357732043295982183570000000000'
'2015-10-09 16:45:00','105','NY City Tech','9.365132041435572208570000000000'
'2015-10-09 16:45:00','102','Sacramento State','18.873062791302799854000000000000'
'2015-10-09 16:45:00','203','Team Orange County','44.898527592420578171000000000000'
'2015-10-09 16:45:00','106','Clemson','35.913331467658280986000000000000'
'2015-10-09 16:45:00','101','Crowder/Drury','28.198264059494249511100000000000'
'2015-10-09 16:45:00','206','West Virginia/Rome','55.879294469952583598000000000000'
'2015-10-09 16:45:00','202','Mass/Central America','17.591061239130795088800000000000'
'2015-10-09 16:45:00','107','Cal Poly','17.988132474943995570000000000000'
'2015-10-09 16:45:00','207','Team NY Alfred','39.480180992882698585000000000000'
'2015-10-09 16:45:00','104','Texas/Germany','10.240191253833472732000000000000'
'2015-10-09 16:45:00','108','Missouri S&T','24.575659133493900540000000000000'
'2015-10-09 16:45:00','201','UC Davis','37.773060612380504536000000000000'
'2015-10-09 16:45:00','110','Stevens','22.481589831411838394000000000000'
'2015-10-09 16:45:00','204','U at Buffalo','18.880091744475066770000000000000'
'2015-10-09 17:00:00','204','U at Buffalo','18.913358344696462260000000000000'
'2015-10-09 17:00:00','105','NY City Tech','9.410465359847876133570000000000'
'2015-10-09 17:00:00','102','Sacramento State','18.925229432061314258000000000000'
'2015-10-09 17:00:00','203','Team Orange County','45.014697991311550311000000000000'
'2015-10-09 17:00:00','106','Clemson','35.979664791375398296000000000000'
'2015-10-09 17:00:00','101','Crowder/Drury','28.225530709023587394100000000000'
'2015-10-09 17:00:00','206','West Virginia/Rome','56.414194479584694198000000000000'
'2015-10-09 17:00:00','202','Mass/Central America','17.627994538284838288800000000000'
'2015-10-09 17:00:00','207','Team NY Alfred','39.582447490792721325000000000000'
'2015-10-09 17:00:00','107','Cal Poly','18.019199125468731020000000000000'
'2015-10-09 17:00:00','108','Missouri S&T','24.633725732564926390000000000000'
'2015-10-09 17:00:00','104','Texas/Germany','10.262257854454219345000000000000'
'2015-10-09 17:00:00','110','Stevens','22.525456432253122194000000000000'
'2015-10-09 17:00:00','201','UC Davis','39.685260586440563136000000000000'
'2015-10-09 17:15:00','201','UC Davis','41.782293610274791636000000000000'
'2015-10-09 17:15:00','204','U at Buffalo','18.928658294491469966000000000000'
'2015-10-09 17:15:00','105','NY City Tech','9.733732074659201233570000000000'
'2015-10-09 17:15:00','102','Sacramento State','18.979329412803053528000000000000'
'2015-10-09 17:15:00','203','Team Orange County','45.075801752507686786000000000000'
'2015-10-09 17:15:00','106','Clemson','36.072598110884427686000000000000'
'2015-10-09 17:15:00','101','Crowder/Drury','28.253597359056584524100000000000'
'2015-10-09 17:15:00','206','West Virginia/Rome','56.905394479632377898000000000000'
'2015-10-09 17:15:00','202','Mass/Central America','17.663361177779734223800000000000'
'2015-10-09 17:15:00','207','Team NY Alfred','39.687113992076366955000000000000'
'2015-10-09 17:15:00','107','Cal Poly','18.050865784287452790000000000000'
'2015-10-09 17:15:00','108','Missouri S&T','24.690792351961136110000000000000'
'2015-10-09 17:15:00','104','Texas/Germany','10.299024472944438461000000000000'
'2015-10-09 17:15:00','110','Stevens','22.569789711385965214000000000000'
'2015-10-09 17:30:00','201','UC Davis','43.930560640990734036000000000000'
'2015-10-09 17:30:00','204','U at Buffalo','18.959691594354808436000000000000'
'2015-10-09 17:30:00','105','NY City Tech','9.767398733805748553570000000000'
'2015-10-09 17:30:00','206','West Virginia/Rome','57.365294471383095058000000000000'
'2015-10-09 17:30:00','202','Mass/Central America','17.701994487084448423800000000000'
'2015-10-09 17:30:00','108','Missouri S&T','24.746925652027130370000000000000'
'2015-10-09 17:30:00','104','Texas/Germany','10.344791113398969177000000000000'
'2015-10-09 17:30:00','207','Team NY Alfred','39.796447194319218215000000000000'
'2015-10-09 17:30:00','107','Cal Poly','18.078799113631248566000000000000'
'2015-10-09 17:30:00','110','Stevens','22.606056340038776264000000000000'
'2015-10-09 17:30:00','102','Sacramento State','19.041662732139229448000000000000'
'2015-10-09 17:30:00','203','Team Orange County','45.140633895993232896000000000000'
'2015-10-09 17:30:00','101','Crowder/Drury','28.280397348920814680100000000000'
'2015-10-09 17:30:00','106','Clemson','36.169664774090051316000000000000'
'2015-10-09 17:45:00','104','Texas/Germany','10.389257761649787427000000000000'
'2015-10-09 17:45:00','108','Missouri S&T','24.804592300206423050000000000000'
'2015-10-09 17:45:00','207','Team NY Alfred','39.928313798408955155000000000000'
'2015-10-09 17:45:00','107','Cal Poly','18.097265774384141060000000000000'
'2015-10-09 17:45:00','110','Stevens','22.665389660745859014000000000000'
'2015-10-09 17:45:00','204','U at Buffalo','18.973824914544820891000000000000'
'2015-10-09 17:45:00','201','UC Davis','44.411793939769267976000000000000'
'2015-10-09 17:45:00','206','West Virginia/Rome','57.807694479823112758000000000000'
'2015-10-09 17:45:00','202','Mass/Central America','17.772794478572905153800000000000'
'2015-10-09 17:45:00','105','NY City Tech','9.793332064684363933570000000000'
'2015-10-09 17:45:00','102','Sacramento State','19.094062721356749208000000000000'
'2015-10-09 17:45:00','203','Team Orange County','45.201049454510212116000000000000'
'2015-10-09 17:45:00','101','Crowder/Drury','28.309597349609248327100000000000'
'2015-10-09 17:45:00','106','Clemson','36.255064774304628036000000000000'
'2015-10-09 18:00:00','101','Crowder/Drury','28.318264013039879487100000000000'
'2015-10-09 18:00:00','106','Clemson','36.331798102706670426000000000000'
'2015-10-09 18:00:00','110','Stevens','22.726889651268720494000000000000'
'2015-10-09 18:00:00','104','Texas/Germany','10.431857752613723277000000000000'
'2015-10-09 18:00:00','108','Missouri S&T','24.882125619798898940000000000000'
'2015-10-09 18:00:00','207','Team NY Alfred','40.017780437272041855000000000000'
'2015-10-09 18:00:00','107','Cal Poly','18.128065774217248055000000000000'
'2015-10-09 18:00:00','204','U at Buffalo','19.005691565573215591000000000000'
'2015-10-09 18:00:00','201','UC Davis','44.669927231967449126000000000000'
'2015-10-09 18:00:00','206','West Virginia/Rome','58.270794466137886318000000000000'
'2015-10-09 18:00:00','202','Mass/Central America','17.826861140318214983800000000000'
'2015-10-09 18:00:00','105','NY City Tech','9.834932064797612758570000000000'
'2015-10-09 18:00:00','102','Sacramento State','19.152429381385445268000000000000'
'2015-10-09 18:00:00','203','Team Orange County','45.240852564573288136000000000000'
'2015-10-09 18:15:00','203','Team Orange County','45.290270116180181676000000000000'
'2015-10-09 18:15:00','101','Crowder/Drury','28.325130679062567637100000000000'
'2015-10-09 18:15:00','106','Clemson','36.428598102182149556000000000000'
'2015-10-09 18:15:00','110','Stevens','22.790056314319372044000000000000'
'2015-10-09 18:15:00','104','Texas/Germany','10.457224412821233272000000000000'
'2015-10-09 18:15:00','108','Missouri S&T','24.962292280048132190000000000000'
'2015-10-09 18:15:00','207','Team NY Alfred','40.104313760202377855000000000000'
'2015-10-09 18:15:00','107','Cal Poly','18.160932434722781275000000000000'
'2015-10-09 18:15:00','204','U at Buffalo','19.019691566005349266000000000000'
'2015-10-09 18:15:00','201','UC Davis','44.831527225673198626000000000000'
'2015-10-09 18:15:00','206','West Virginia/Rome','58.715494468808174418000000000000'
'2015-10-09 18:15:00','202','Mass/Central America','17.847861140035092920800000000000'
'2015-10-09 18:15:00','105','NY City Tech','9.879265396084519954570000000000'
'2015-10-09 18:15:00','102','Sacramento State','19.210796052590012224000000000000'
'2015-10-09 18:30:00','105','NY City Tech','9.926065394814941020570000000000'
'2015-10-09 18:30:00','102','Sacramento State','19.276996055617928174000000000000'
'2015-10-09 18:30:00','203','Team Orange County','45.347050875425338916000000000000'
'2015-10-09 18:30:00','106','Clemson','36.534464802592992456000000000000'
'2015-10-09 18:30:00','101','Crowder/Drury','28.340197349316440508100000000000'
'2015-10-09 18:30:00','110','Stevens','22.853756312280893194000000000000'
'2015-10-09 18:30:00','104','Texas/Germany','10.466557745821774005000000000000'
'2015-10-09 18:30:00','108','Missouri S&T','25.041158948093652970000000000000'
'2015-10-09 18:30:00','207','Team NY Alfred','40.228847063284367145000000000000'
'2015-10-09 18:30:00','107','Cal Poly','18.195865763351321315000000000000'
'2015-10-09 18:30:00','204','U at Buffalo','19.048458235338330376000000000000'
'2015-10-09 18:30:00','201','UC Davis','45.077193923294544146000000000000'
'2015-10-09 18:30:00','206','West Virginia/Rome','59.127594456076622318000000000000'
'2015-10-09 18:30:00','202','Mass/Central America','17.893527808599174110800000000000'
'2015-10-09 18:45:00','202','Mass/Central America','17.935527808032929985800000000000'
'2015-10-09 18:45:00','102','Sacramento State','19.428162762895226144000000000000'
'2015-10-09 18:45:00','105','NY City Tech','10.032198691900703040570000000000'
'2015-10-09 18:45:00','203','Team Orange County','45.982531458139419716000000000000'
'2015-10-09 18:45:00','110','Stevens','22.925789643079042304000000000000'
'2015-10-09 18:45:00','106','Clemson','36.638998102396726286000000000000'
'2015-10-09 18:45:00','101','Crowder/Drury','28.373130677617154998100000000000'
'2015-10-09 18:45:00','104','Texas/Germany','10.497324415482580661000000000000'
'2015-10-09 18:45:00','108','Missouri S&T','25.109492290765047320000000000000'
'2015-10-09 18:45:00','207','Team NY Alfred','40.681780374746769485000000000000'
'2015-10-09 18:45:00','107','Cal Poly','18.234265765175223445000000000000'
'2015-10-09 18:45:00','204','U at Buffalo','19.068958235904574501000000000000'
'2015-10-09 18:45:00','201','UC Davis','45.383227236568927686000000000000'
'2015-10-09 18:45:00','206','West Virginia/Rome','59.629594430327415818000000000000'
'2015-10-09 19:00:00','202','Mass/Central America','17.989527809433639135800000000000'
'2015-10-09 19:00:00','102','Sacramento State','19.630162769928574224000000000000'
'2015-10-09 19:00:00','105','NY City Tech','10.288198704060050570570000000000'
'2015-10-09 19:00:00','203','Team Orange County','46.140586450695991676000000000000'
'2015-10-09 19:00:00','110','Stevens','23.053789649158716074000000000000'
'2015-10-09 19:00:00','101','Crowder/Drury','28.403130676946602744100000000000'
'2015-10-09 19:00:00','106','Clemson','36.772998105734586386000000000000'
'2015-10-09 19:00:00','104','Texas/Germany','10.543324415571987631000000000000'
'2015-10-09 19:00:00','108','Missouri S&T','25.189492288976907980000000000000'
'2015-10-09 19:00:00','207','Team NY Alfred','41.131780362825840525000000000000'
'2015-10-09 19:00:00','107','Cal Poly','18.304265765473246665000000000000'
'2015-10-09 19:00:00','204','U at Buffalo','19.092958236113190758000000000000'
'2015-10-09 19:00:00','201','UC Davis','45.721227236092090526000000000000'
'2015-10-09 19:00:00','206','West Virginia/Rome','60.003594443202019088000000000000'
'2015-10-09 19:15:00','201','UC Davis','46.153227247297763726000000000000'
'2015-10-09 19:15:00','206','West Virginia/Rome','60.095594443380833018000000000000'
'2015-10-09 19:15:00','202','Mass/Central America','18.027527808211743915800000000000'
'2015-10-09 19:15:00','110','Stevens','23.201789651066064704000000000000'
'2015-10-09 19:15:00','102','Sacramento State','19.774162763729691164000000000000'
'2015-10-09 19:15:00','105','NY City Tech','10.368198702271911230570000000000'
'2015-10-09 19:15:00','203','Team Orange County','46.360626354813575906000000000000'
'2015-10-09 19:15:00','101','Crowder/Drury','29.091130700311623544100000000000'
'2015-10-09 19:15:00','106','Clemson','36.954998102039098406000000000000'
'2015-10-09 19:15:00','104','Texas/Germany','10.775324408896267421000000000000'
'2015-10-09 19:15:00','108','Missouri S&T','25.507492277771234780000000000000'
'2015-10-09 19:15:00','207','Team NY Alfred','41.611780352097004465000000000000'
'2015-10-09 19:15:00','107','Cal Poly','18.348265765234828085000000000000'
'2015-10-09 19:15:00','204','U at Buffalo','19.114958235993981468000000000000'
'2015-10-09 19:30:00','201','UC Davis','47.037227250635623826000000000000'
'2015-10-09 19:30:00','206','West Virginia/Rome','60.711594440042972918000000000000'
'2015-10-09 19:30:00','110','Stevens','23.325789649039506784000000000000'
'2015-10-09 19:30:00','202','Mass/Central America','18.055527809076011265800000000000'
'2015-10-09 19:30:00','102','Sacramento State','19.934162760153412464000000000000'
'2015-10-09 19:30:00','105','NY City Tech','10.464198703106376260570000000000'
'2015-10-09 19:30:00','203','Team Orange County','46.596652254462242286000000000000'
'2015-10-09 19:30:00','106','Clemson','37.076998103410005236000000000000'
'2015-10-09 19:30:00','101','Crowder/Drury','29.383130696020089144100000000000'
'2015-10-09 19:30:00','104','Texas/Germany','10.923324410803616051000000000000'
'2015-10-09 19:30:00','108','Missouri S&T','25.997492287307977940000000000000'
'2015-10-09 19:30:00','107','Cal Poly','18.428265763446688745000000000000'
'2015-10-09 19:30:00','207','Team NY Alfred','42.095780349474400095000000000000'
'2015-10-09 19:30:00','204','U at Buffalo','19.134958235546946632000000000000'
'2015-10-09 19:45:00','201','UC Davis','48.135227300226688326000000000000'
'2015-10-09 19:45:00','206','West Virginia/Rome','61.789594389498234118000000000000'
'2015-10-09 19:45:00','110','Stevens','23.467789653688669084000000000000'
'2015-10-09 19:45:00','202','Mass/Central America','18.251527803950011815800000000000'
'2015-10-09 19:45:00','102','Sacramento State','20.074162760749458914000000000000'
'2015-10-09 19:45:00','203','Team Orange County','47.070669963955879386000000000000'
'2015-10-09 19:45:00','105','NY City Tech','10.588198701079818340570000000000'
'2015-10-09 19:45:00','106','Clemson','37.200998101383447316000000000000'
'2015-10-09 19:45:00','101','Crowder/Drury','29.691130694351159094100000000000'
'2015-10-09 19:45:00','104','Texas/Germany','10.967324410565197471000000000000'
'2015-10-09 19:45:00','108','Missouri S&T','26.565492305904627140000000000000'
'2015-10-09 19:45:00','107','Cal Poly','18.472265763208270165000000000000'
'2015-10-09 19:45:00','207','Team NY Alfred','43.247780299883335595000000000000'
'2015-10-09 19:45:00','204','U at Buffalo','19.158958235755562889000000000000'
'2015-10-09 20:00:00','108','Missouri S&T','27.157492313534021640000000000000'
'2015-10-09 20:00:00','107','Cal Poly','18.530265761539340111000000000000'
'2015-10-09 20:00:00','207','Team NY Alfred','45.443780399065464595000000000000'
'2015-10-09 20:00:00','204','U at Buffalo','19.212958237156272039000000000000'
'2015-10-09 20:00:00','201','UC Davis','48.841227270662784526000000000000'
'2015-10-09 20:00:00','110','Stevens','23.591789651662111164000000000000'
'2015-10-09 20:00:00','206','West Virginia/Rome','62.919594384729862518000000000000'
'2015-10-09 20:00:00','202','Mass/Central America','18.621527808718383415800000000000'
'2015-10-09 20:00:00','102','Sacramento State','20.186162764206528314000000000000'
'2015-10-09 20:00:00','203','Team Orange County','47.690680637955665786000000000000'
'2015-10-09 20:00:00','105','NY City Tech','10.726198697622748940570000000000'
'2015-10-09 20:00:00','106','Clemson','37.450998101383447316000000000000'
'2015-10-09 20:00:00','101','Crowder/Drury','29.915130701265297894100000000000'
'2015-10-09 20:00:00','104','Texas/Germany','11.021324411965906621000000000000'
'2015-10-09 20:15:00','104','Texas/Germany','11.099324413575232031000000000000'
'2015-10-09 20:15:00','108','Missouri S&T','27.613492313772440240000000000000'
'2015-10-09 20:15:00','107','Cal Poly','18.594265764579176991000000000000'
'2015-10-09 20:15:00','207','Team NY Alfred','47.931780315142124595000000000000'
'2015-10-09 20:15:00','204','U at Buffalo','19.246958239004016029000000000000'
'2015-10-09 20:15:00','110','Stevens','23.731789652258157614000000000000'
'2015-10-09 20:15:00','201','UC Davis','49.367227293550968126000000000000'
'2015-10-09 20:15:00','206','West Virginia/Rome','63.169594384729862518000000000000'
'2015-10-09 20:15:00','202','Mass/Central America','18.979527818970382315800000000000'
'2015-10-09 20:15:00','102','Sacramento State','20.296162763610481864000000000000'
'2015-10-09 20:15:00','203','Team Orange County','48.174687549471855386000000000000'
'2015-10-09 20:15:00','105','NY City Tech','10.860198700960609040570000000000'
'2015-10-09 20:15:00','106','Clemson','37.688998106867074636000000000000'
'2015-10-09 20:15:00','101','Crowder/Drury','30.123130705556832314100000000000'
'2015-10-09 20:30:00','104','Texas/Germany','11.169324413873255251000000000000'
'2015-10-09 20:30:00','108','Missouri S&T','28.063492301851511280000000000000'
'2015-10-09 20:30:00','107','Cal Poly','18.660265764221549121000000000000'
'2015-10-09 20:30:00','207','Team NY Alfred','50.057780242662876595000000000000'
'2015-10-09 20:30:00','204','U at Buffalo','19.268958238884806739000000000000'
'2015-10-09 20:30:00','110','Stevens','23.861789647489786034000000000000'
'2015-10-09 20:30:00','201','UC Davis','49.769227303564548426000000000000'
'2015-10-09 20:30:00','206','West Virginia/Rome','63.233594387769699398000000000000'
'2015-10-09 20:30:00','202','Mass/Central America','19.281527805142104715800000000000'
'2015-10-09 20:30:00','203','Team Orange County','48.750693127512932086000000000000'
'2015-10-09 20:30:00','102','Sacramento State','20.482162768021225564000000000000'
'2015-10-09 20:30:00','105','NY City Tech','10.986198702987166960570000000000'
'2015-10-09 20:30:00','106','Clemson','38.322998110204934736000000000000'
'2015-10-09 20:30:00','101','Crowder/Drury','30.359130706987343784100000000000'
'2015-10-09 20:45:00','104','Texas/Germany','11.229324412532150741000000000000'
'2015-10-09 20:45:00','108','Missouri S&T','28.531492296606302540000000000000'
'2015-10-09 20:45:00','107','Cal Poly','18.726265763863921251000000000000'
'2015-10-09 20:45:00','207','Team NY Alfred','51.957780218821018595000000000000'
'2015-10-09 20:45:00','204','U at Buffalo','19.302958240732550729000000000000'
'2015-10-09 20:45:00','110','Stevens','24.001789648085832484000000000000'
'2015-10-09 20:45:00','201','UC Davis','50.171227313578128726000000000000'
'2015-10-09 20:45:00','206','West Virginia/Rome','63.291594386100769344000000000000'
'2015-10-09 20:45:00','202','Mass/Central America','19.475527810864150615800000000000'
'2015-10-09 20:45:00','203','Team Orange County','49.214696332812309526000000000000'
'2015-10-09 20:45:00','102','Sacramento State','20.676162773743271464000000000000'
'2015-10-09 20:45:00','105','NY City Tech','11.112198705013724880570000000000'
'2015-10-09 20:45:00','106','Clemson','38.992998126894235236000000000000'
'2015-10-09 20:45:00','101','Crowder/Drury','30.435130704543553344100000000000'
'2015-10-09 21:00:00','106','Clemson','39.898998145014047236000000000000'
'2015-10-09 21:00:00','101','Crowder/Drury','30.515130702755414004100000000000'
'2015-10-09 21:00:00','104','Texas/Germany','11.275324412621557711000000000000'
'2015-10-09 21:00:00','110','Stevens','24.139789644628763084000000000000'
'2015-10-09 21:00:00','207','Team NY Alfred','53.805780268412083095000000000000'
'2015-10-09 21:00:00','107','Cal Poly','18.792265763506293381000000000000'
'2015-10-09 21:00:00','204','U at Buffalo','19.444958245381713029000000000000'
'2015-10-09 21:00:00','108','Missouri S&T','28.999492291361093800000000000000'
'2015-10-09 21:00:00','201','UC Davis','50.541227318346500326000000000000'
'2015-10-09 21:00:00','206','West Virginia/Rome','63.349594384431839290000000000000'
'2015-10-09 21:00:00','202','Mass/Central America','19.825527804903686115800000000000'
'2015-10-09 21:00:00','203','Team Orange County','49.478697523474693556000000000000'
'2015-10-09 21:00:00','102','Sacramento State','20.786162773147225014000000000000'
'2015-10-09 21:00:00','105','NY City Tech','11.204198705192538810570000000000'
'2015-10-09 21:15:00','102','Sacramento State','20.888162771239876384000000000000'
'2015-10-09 21:15:00','105','NY City Tech','11.344198705788585260570000000000'
'2015-10-09 21:15:00','106','Clemson','40.724998120218515036000000000000'
'2015-10-09 21:15:00','101','Crowder/Drury','30.565130703500472064100000000000'
'2015-10-09 21:15:00','110','Stevens','24.279789645224809534000000000000'
'2015-10-09 21:15:00','104','Texas/Germany','11.455324419774115081000000000000'
'2015-10-09 21:15:00','207','Team NY Alfred','54.883780217867344295000000000000'
'2015-10-09 21:15:00','204','U at Buffalo','19.884958242997527229000000000000'
'2015-10-09 21:15:00','107','Cal Poly','18.856265766546130261000000000000'
'2015-10-09 21:15:00','108','Missouri S&T','29.449492279440164840000000000000'
'2015-10-09 21:15:00','201','UC Davis','50.923227317631244586000000000000'
'2015-10-09 21:15:00','206','West Virginia/Rome','63.403594385832548440000000000000'
'2015-10-09 21:15:00','202','Mass/Central America','20.175527798943221615800000000000'
'2015-10-09 21:15:00','203','Team Orange County','49.710697621107101696000000000000'
'2015-10-09 21:30:00','203','Team Orange County','49.982695907354355096000000000000'
'2015-10-09 21:30:00','102','Sacramento State','20.958162771537899604000000000000'
'2015-10-09 21:30:00','105','NY City Tech','11.432198705311748100570000000000'
'2015-10-09 21:30:00','106','Clemson','41.324998144060372936000000000000'
'2015-10-09 21:30:00','101','Crowder/Drury','30.615130704245530124100000000000'
'2015-10-09 21:30:00','110','Stevens','24.415789652615785484000000000000'
'2015-10-09 21:30:00','104','Texas/Germany','11.525324420072138301000000000000'
'2015-10-09 21:30:00','207','Team NY Alfred','55.419780231218784695000000000000'
'2015-10-09 21:30:00','204','U at Buffalo','20.308958237990737069000000000000'
'2015-10-09 21:30:00','107','Cal Poly','19.070265768095851021000000000000'
'2015-10-09 21:30:00','108','Missouri S&T','29.891492281109094890000000000000'
'2015-10-09 21:30:00','201','UC Davis','51.287227310240268636000000000000'
'2015-10-09 21:30:00','206','West Virginia/Rome','63.435594387352466880000000000000'
'2015-10-09 21:30:00','202','Mass/Central America','20.521527784876525445800000000000'
'2015-10-09 21:45:00','202','Mass/Central America','20.869527774862945145800000000000'
'2015-10-09 21:45:00','203','Team Orange County','50.222692504525184866000000000000'
'2015-10-09 21:45:00','102','Sacramento State','21.088162766769528024000000000000'
'2015-10-09 21:45:00','105','NY City Tech','11.538198704060050560570000000000'
'2015-10-09 21:45:00','106','Clemson','41.904998127371072436000000000000'
'2015-10-09 21:45:00','101','Crowder/Drury','30.663130704662762634100000000000'
'2015-10-09 21:45:00','110','Stevens','24.575789649039506784000000000000'
'2015-10-09 21:45:00','104','Texas/Germany','11.595324420370161521000000000000'
'2015-10-09 21:45:00','207','Team NY Alfred','55.785780227880924595000000000000'
'2015-10-09 21:45:00','107','Cal Poly','19.406265763565898021000000000000'
'2015-10-09 21:45:00','204','U at Buffalo','20.734958237037062769000000000000'
'2015-10-09 21:45:00','108','Missouri S&T','30.333492282778024940000000000000'
'2015-10-09 21:45:00','201','UC Davis','51.667227305471897036000000000000'
'2015-10-09 21:45:00','206','West Virginia/Rome','63.465594386681914626000000000000'
'2015-10-09 22:00:00','202','Mass/Central America','21.217527764849364845800000000000'
'2015-10-09 22:00:00','203','Team Orange County','50.466687411069870226000000000000'
'2015-10-09 22:00:00','102','Sacramento State','21.320162760093807814000000000000'
'2015-10-09 22:00:00','105','NY City Tech','11.646198706861468860570000000000'
'2015-10-09 22:00:00','106','Clemson','42.488998118788003636000000000000'
'2015-10-09 22:00:00','110','Stevens','25.115789670497178884000000000000'
'2015-10-09 22:00:00','101','Crowder/Drury','30.711130705079995144100000000000'
'2015-10-09 22:00:00','104','Texas/Germany','11.659324423409998401000000000000'
'2015-10-09 22:00:00','207','Team NY Alfred','56.093780226211994545000000000000'
'2015-10-09 22:00:00','204','U at Buffalo','21.158958232030272609000000000000'
'2015-10-09 22:00:00','107','Cal Poly','19.734265772625804021000000000000'
'2015-10-09 22:00:00','108','Missouri S&T','30.791492287069559340000000000000'
'2015-10-09 22:00:00','201','UC Davis','52.033227302134036936000000000000'
'2015-10-09 22:00:00','206','West Virginia/Rome','63.523594385012984572000000000000'
'2015-10-09 22:15:00','201','UC Davis','52.421227313578128736000000000000'
'2015-10-09 22:15:00','206','West Virginia/Rome','63.583594383671880062000000000000'
'2015-10-09 22:15:00','202','Mass/Central America','21.565527754835784545800000000000'
'2015-10-09 22:15:00','203','Team Orange County','50.706681206822395556000000000000'
'2015-10-09 22:15:00','110','Stevens','25.781789679080247684000000000000'
'2015-10-09 22:15:00','102','Sacramento State','21.440162757411598804000000000000'
'2015-10-09 22:15:00','105','NY City Tech','11.764198707576724600570000000000'
'2015-10-09 22:15:00','106','Clemson','43.086998108774423336000000000000'
'2015-10-09 22:15:00','101','Crowder/Drury','30.739130705944262494100000000000'
'2015-10-09 22:15:00','104','Texas/Germany','11.725324423052370531000000000000'
'2015-10-09 22:15:00','207','Team NY Alfred','56.719780213337391245000000000000'
'2015-10-09 22:15:00','107','Cal Poly','20.054265765473246621000000000000'
'2015-10-09 22:15:00','204','U at Buffalo','21.610958224162459509000000000000'
'2015-10-09 22:15:00','108','Missouri S&T','31.297492269426584440000000000000'
'2015-10-09 22:30:00','201','UC Davis','52.795227326452732006000000000000'
'2015-10-09 22:30:00','206','West Virginia/Rome','63.639594385400414762000000000000'
'2015-10-09 22:30:00','202','Mass/Central America','21.871527749113738645800000000000'
'2015-10-09 22:30:00','110','Stevens','26.365789670497178884000000000000'
'2015-10-09 22:30:00','203','Team Orange County','50.940675601363182296000000000000'
'2015-10-09 22:30:00','102','Sacramento State','21.726162770763039234000000000000'
'2015-10-09 22:30:00','105','NY City Tech','11.886198708947631430570000000000'
'2015-10-09 22:30:00','106','Clemson','43.676998082548379636000000000000'
'2015-10-09 22:30:00','101','Crowder/Drury','30.765130706480704297100000000000'
'2015-10-09 22:30:00','104','Texas/Germany','11.751324423588812334000000000000'
'2015-10-09 22:30:00','207','Team NY Alfred','57.621780223350971545000000000000'
'2015-10-09 22:30:00','107','Cal Poly','20.280265761539340061000000000000'
'2015-10-09 22:30:00','204','U at Buffalo','22.036958223208785209000000000000'
'2015-10-09 22:30:00','108','Missouri S&T','31.785492274910211740000000000000'
'2015-10-09 22:45:00','201','UC Davis','53.137227334082126536000000000000'
'2015-10-09 22:45:00','206','West Virginia/Rome','64.079594383016228962000000000000'
'2015-10-09 22:45:00','110','Stevens','26.921789664775132984000000000000'
'2015-10-09 22:45:00','202','Mass/Central America','21.907527747564017881800000000000'
'2015-10-09 22:45:00','203','Team Orange County','51.116670101881027446000000000000'
'2015-10-09 22:45:00','102','Sacramento State','22.370162764564156134000000000000'
'2015-10-09 22:45:00','105','NY City Tech','11.992198707695933890570000000000'
'2015-10-09 22:45:00','106','Clemson','44.180998090654611336000000000000'
'2015-10-09 22:45:00','101','Crowder/Drury','31.011130713275633797100000000000'
